,station id,station name,station latitude,station longitude
85,4025.02,Prospect Pl & Nostrand Ave,40.76479505,-73.95834361666667
86,4033.16,Sterling Pl & Franklin Ave,40.71544623333333,-73.97898125
89,4054.06,Dwight St & Dikeman St,40.74838398333333,-73.99644863333333
90,4057.04,Brooklyn Ave & Prospect Pl,40.720306396,-73.987526417
92,4060.09,Carroll St & 5 Ave,40.73017191666667,-73.99987398333333
93,4074.14,Classon Ave & St Marks Ave,40.74014508333333,-73.99119495
94,4077.04,Smith St & 9 St,40.716549516,-73.980934501
96,4077.07,Court St & Nelson St,40.75351988333333,-73.98004853333333
97,4095.1,Van Brunt St & Van Dyke St,40.716549516,-73.980934501
98,4098.06,New York Ave & St Marks Ave,40.7174903,-73.9914093
99,4101.17,President St & 4 Ave,40.72547948333333,-74.00059031666666
100,4107.13,Dean St & Franklin Ave,40.70123146666667,-74.01266741666667
101,4116.08,Prospect Pl & Underhill Ave,40.710772266666666,-73.9925177
103,4125.07,7 Ave & Park Pl,40.7336701,-73.9742571
105,4134.06,Berkeley Pl & 6 Ave,40.758723366666665,-73.9775151
106,4140.03,Pacific St & Nostrand Ave,40.720306396,-73.987526417
107,4143.04,3 Ave & Carroll St,40.73398028333333,-74.00294648333333
108,4148.07,Pacific St & Classon Ave,40.73398028333333,-74.00294648333333
109,4151.01,Smith St & 3 St,40.70123146666667,-74.01266741666667
110,4157.1,Bergen St & Vanderbilt Ave,40.718522066666665,-73.99086785
114,4166.08,Prospect Pl & 6 Ave,40.7174903,-73.9914093
115,4181.1,Brevoort Pl & Bedford Ave,40.7174903,-73.9914093
119,4184.08,President St & Hoyt St,40.74014508333333,-73.99119495
120,4190.06,Grand Ave & Bergen St,40.72868645,-74.01194118333333
121,4199.12,Carlton Ave & Dean St,40.7174903,-73.9914093
125,4214.04,Verona Pl & Fulton St,40.70123146666667,-74.01266741666667
128,4217.02,Douglass St & 3 Ave,40.75145303333333,-73.97815775
130,4217.06,Degraw St & 3 Ave,40.72868645,-74.01194118333333
134,4222.02,Lefferts Pl & Franklin Ave,40.720306396,-73.987526417
135,4237.02,Albany Ave & Fulton St,40.720306396,-73.987526417
136,4255.05,Hancock St & Bedford Ave,40.72547948333333,-74.00059031666666
138,4266.03,Clinton St & Union St,40.7648853,-73.99848698333334
139,4281.08,Bergen St & Flatbush Ave,40.70123146666667,-74.01266741666667
141,4290.06,Wyckoff St & 3 Ave,40.79409038333333,-73.96730493333334
142,4298.05,Degraw St & Smith St,40.814346183333335,-73.95335245
143,4307.13,President St & Henry St,40.74838398333333,-73.99644863333333
144,4319.07,Halsey St & Tompkins Ave,40.79409038333333,-73.96730493333334
145,4322.06,Bergen St & 4 Ave,40.72868645,-74.01194118333333
147,4334.02,Halsey St & Ralph Ave,40.7174903,-73.9914093
148,4336.01,Monroe St & Classon Ave,40.7125827,-74.00281738333334
152,4339.01,Butler St & Court St,40.72018383333333,-73.99265563333333
154,4345.11,Fulton St & Waverly Ave,40.7125827,-74.00281738333334
157,4348.07,Carroll St & Columbia St,40.72137343333333,-73.9981613
158,4354.05,S Portland Ave & Hanson Pl,40.72547948333333,-74.00059031666666
160,4354.07,Atlantic Ave & Fort Greene Pl,40.72868645,-74.01194118333333
161,4357.01,Moffat St & Bushwick,40.7098633,-74.00689518333333
162,4362.04,Pacific St & Nevins St,40.728894591,-74.011511207
163,4368.05,Monroe St & Bedford Ave,40.76479505,-73.95834361666667
164,4374.01,Picnic Point,40.68512559515415,-74.02535319328308
170,4377.04,Cambridge Pl & Gates Ave,40.73231935,-74.01002453333334
172,4386.05,Fulton St & Clermont Ave,40.72868645,-74.01194118333333
173,4386.07,Carlton Ave & Greene Ave,40.72547948333333,-74.00059031666666
175,4395.07,Hanson Pl & Ashland Pl,40.70123146666667,-74.01266741666667
181,4399.03,Eldert St & Bushwick Ave,40.7098633,-74.00689518333333
182,4404.1,Bond St & Bergen St,40.71517323333333,-74.00991521666667
184,4410.02,Franklin Ave & Quincy St,40.7174903,-73.9914093
185,4416.1,Madison St & Malcolm X Blvd,40.75933741666667,-73.97660671666667
186,4428.02,Cumberland St & Lafayette Ave,40.716529965,-73.976125956
192,4440.02,Yankee Ferry Terminal,40.68706579875912,-74.01675585121666
216,4446.01,Bergen St & Smith St,40.73836468333333,-73.99663853333334
218,4452.03,Lexington Ave & Classon Ave,40.70123146666667,-74.01266741666667
220,4455.1,Congress St & Clinton St,40.73398028333333,-74.00294648333333
221,4455.11,Kane St & Clinton St,40.73918651666666,-74.00241826666667
222,4461.01,Clermont Ave & Lafayette Ave,40.73398028333333,-74.00294648333333
223,4461.04,DeKalb Ave & Vanderbilt Ave,40.7642424,-73.98531686666666
224,4461.07,Waverly Ave & Lafayette Ave,40.73398028333333,-74.00294648333333
226,4470.09,Lafayette Ave & Ft Greene Pl,40.7174903,-73.9914093
228,4479.06,Bond St & Fulton St,40.70123146666667,-74.01266741666667
231,4479.1,Schermerhorn St & Hoyt St,40.7174903,-73.9914093
235,4483.1,Broadway & Madison St,40.71380066666666,-73.99846541666666
236,4488.08,Court St & State St,40.70123146666667,-74.01266741666667
238,4491.09,Monroe St & Patchen Ave,40.71769796666667,-73.99313878333334
239,4494.04,Lafayette Ave & St James Pl,40.720306396,-73.987526417
241,4497.09,Congress St & Hicks St,40.76544331666667,-73.98403286666667
242,4507.07,Wilson Ave & Moffat St,40.720966339,-74.003343582
243,4510.04,Greene Ave & Throop Ave,40.7141596,-73.99476181666667
244,4517.03,Jefferson Ave & Evergreen Ave,40.72867763,-74.011897087
245,4519.02,Greene Ave & Nostrand Ave,40.7174903,-73.9914093
246,4522.07,State St & Smith St,40.720306396,-73.987526417
249,4526.01,Grove St & Broadway,40.706635356,-74.012766004
250,4528.01,DeKalb Ave & Franklin Ave,40.71544623333333,-73.97898125
252,4531.05,Henry St & Atlantic Ave,40.70991265,-73.99150478333334
257,4534.06,Lexington Ave & Patchen Ave,40.749173516666666,-73.9881116
260,4546.06,DeKalb Ave & S Portland Ave,40.70617795,-74.013060093
264,4553.04,Kosciuszko St & Tompkins Ave,40.7174903,-73.9914093
267,4560.01,Madison St & Evergreen Ave,40.79409038333333,-73.96730493333334
268,4562.02,DeKalb Ave & Bedford Ave,40.74014508333333,-73.99119495
269,4565.07,Schermerhorn St & Court St,40.712123983333335,-74.00677966666667
271,4587.02,Willoughby St & Ashland Pl,40.7125827,-74.00281738333334
272,4590.01,Soissons Landing,40.69231660719192,-74.01486575603485
291,4591.04,Central Ave & Weirfield St,40.728790522,-74.011962175
292,4593.05,Marcy Ave & Hart St,40.71204256666667,-74.01465308333333
293,4596.05,Duffield St & Willoughby St,40.72424984,-74.00979352
296,4596.09,Lawrence St & Willoughby St,40.74838398333333,-73.99644863333333
297,4600.09,Bushwick Ave & Linden St,40.7301874,-74.00280463333333
298,4605.04,Clinton St & Joralemon St,40.72547948333333,-74.00059031666666
299,4611.03,Willoughby Ave & Hall St,40.7461779,-74.00533878333333
300,4614.04,Atlantic Ave & Furman St,40.730600119,-74.010652661
304,4617.01,Lewis Ave & Kosciuszko St,40.717863666666666,-74.01453495
305,4620.02,Adelphi St & Myrtle Ave,40.728682756,-74.011853337
307,4625.01,Pulaski St & Throop Ave,40.74014508333333,-73.99119495
308,4628.05,Willoughby St & Fleet St,40.73918651666666,-74.00241826666667
311,4637.06,Fulton St & Adams St,40.70123146666667,-74.01266741666667
314,4645.04,Henry St & Remsen St,40.74863635,-73.97008835
315,4645.09,Hicks St & Montague St,40.730600119,-74.010652661
320,4648.03,Malcolm X Blvd & DeKalb Ave,40.72867763,-74.011897087
321,4651.02,Clinton Ave & Myrtle Ave,40.71380066666666,-73.99846541666666
325,4654.01,Norman St & Wyckoff Ave,40.7648853,-73.99848698333334
326,4656.03,Pulaski St & Marcus Garvey Blvd,40.7174903,-73.9914093
327,4663.02,Knickerbocker Ave & Hancock St,40.72867763,-74.011897087
328,4668.08,Johnson St & Gold St,40.73231935,-74.01002453333334
330,4672.01,Menahan St & Central Ave,40.71380066666666,-73.99846541666666
331,4677.01,Cadman Plaza E & Tillary St,40.70123146666667,-74.01266741666667
334,4677.06,Montague St & Clinton St,40.75985276666667,-73.99398826666666
335,4683.02,Emerson Pl & Myrtle Ave,40.75565528333333,-73.99377821666667
337,4689.03,Suydam St & Broadway,40.728682756,-74.011853337
338,4695.04,Irving Ave & Halsey St,40.71638356666666,-73.98154316666667
339,4700.06,Park Ave & St Edwards St,40.758723366666665,-73.9775151
340,4707.04,Nostrand Ave & Myrtle Ave,40.728471866666666,-74.01205133333333
342,4710.06,Jay St & Tech Pl,40.72018383333333,-73.99265563333333
346,4715.01,Franklin Ave & Myrtle Ave,40.7461779,-74.00533878333333
347,4719.04,St Felix Ave & 61 St,40.71380066666666,-73.99846541666666
349,4724.03,Washington Ave & Park Ave,40.706635356,-74.012766004
351,4729.01,Myrtle Ave & Lewis Ave,40.7141596,-73.99476181666667
353,4735.16,Hancock St & Wyckoff Ave,40.728682756,-74.011853337
354,4743.04,Linden St & Knickerbocker Ave,40.7141596,-73.99476181666667
355,4748.07,Clinton St & Tillary St,40.72137343333333,-73.9981613
356,4751.01,Cedar St & Myrtle Ave,40.73906671666667,-73.99508308333333
357,4759.02,Willoughby Ave & Myrtle Ave,40.763597116666666,-73.9774903
359,4762.04,Clinton Ave & Flushing Ave,40.73398028333333,-74.00294648333333
361,4768.02,Park Ave & Marcus Garvey Blvd,40.73918651666666,-74.00241826666667
363,4789.03,Clark St & Henry St,40.73918651666666,-74.00241826666667
364,4792.03,Central Ave & Starr St,40.71380066666666,-73.99846541666666
366,4801.04,Melrose St & Broadway,40.71769796666667,-73.99313878333334
368,4804.02,Dock 72 Way & Market St,40.7301874,-74.00280463333333
372,4807.02,Madison St & Cypress Ave,40.71380066666666,-73.99846541666666
374,4812.02,Nassau St & Navy St,40.7125827,-74.00281738333334
375,4812.04,Sands St Gate,40.72137343333333,-73.9981613
377,4821.1,Adams St & Prospect St,40.76594995,-73.97640918333333
378,4824.03,Stockholm St & Wilson Ave,40.71380066666666,-73.99846541666666
1005,4846.01,South St & Whitehall St,40.70122128,-74.01234218
1261,4847.03,Wyckoff Ave & Gates Ave,40.71380066666666,-73.99846541666666
1265,4850.04,Tompkins Ave & Hopkins St,40.7461779,-74.00533878333333
1267,4853.06,Bridge St & York St,40.735829473,-73.981730342
1268,4856.05,Irving Ave & Harman St,40.728682756,-74.011853337
1270,4861.05,Henry St & Middagh St,40.720550537,-73.978234887
1271,4883.03,Broadway & Whipple St,40.73999678333333,-73.9866644
1827,4889.06,Bus Slip & State St,40.701907,-74.013942
1842,4895.03,Front St & Jay St,40.730600119,-74.010652661
1845,4895.09,Jay St & York St,40.720306396,-73.987526417
1850,4903.09,Dock St & Front St,40.73918651666666,-74.00241826666667
1852,4912.1,Catalpa Ave & Woodward Ave,40.72867763,-74.011897087
1853,4914.03,Bushwick Ave & Forrest St,40.72026585,-74.01055441666666
1871,4920.13,South St & Broad St,40.70188858913366,-74.01089876890182
1938,4921.04,Cypress Ave & Palmetto St,40.7174903,-73.9914093
1943,4931.05,Wyckoff Ave & Stanhope St,40.73918651666666,-74.00241826666667
1944,4936.21,Main St & Plymouth St,40.711541176,-74.005628109
1948,4939.07,Suydam St & Knickerbocker Ave,40.728682756,-74.011853337
2255,4953.04,South St & Gouverneur Ln,40.70355377,-74.00670227
2663,4954.07,Madison St & Woodward Ave,40.72439681666667,-73.98485611666666
2896,4962.01,Broadway & Battery Pl,40.70463334,-74.01361706
3476,4962.08,Broad St & Bridge St,40.70365182,-74.01167797
3741,4962.09,Pearl St & Whitehall St,40.703144,-74.013178
3742,4965.01,Lorimer St & Broadway,40.7648853,-73.99848698333334
3744,4968.03,Bridge St & Water St,40.743131383333335,-73.98900126666666
3745,4971.01,Hart St & Wyckoff Ave,40.7141596,-73.99476181666667
3746,4979.07,Knickerbocker Ave & George St,40.73906671666667,-73.99508308333333
4115,4993.02,Pearl St & Hanover Square,40.7047177,-74.00926027
4745,4993.13,Old Slip & South St,40.70336686695866,-74.007867872715
5693,4993.15,Water St & Gouverneur Ln,40.70469667894968,-74.00803416967392
6158,4994.1,Onderdonk Ave & Gates Ave,40.71380066666666,-73.99846541666666
6159,4996.08,McKibbin St & Manhattan Ave,40.71380066666666,-73.99846541666666
6393,5001.08,Little West St & 1 Pl,40.70569254,-74.01677685
6849,5002.09,Harman St & Seneca Ave,40.72836981666666,-73.98733925
6850,5010.02,Willoughby Ave & Wyckoff Ave,40.728698134,-74.011907697
6851,5018.06,Knickerbocker Ave & Thames St,40.73906671666667,-73.99508308333333
6852,5021.05,Kent Ave & Division Ave,40.743131383333335,-73.98900126666666
7046,5024.1,Water St & Fletcher St,40.706410755236135,-74.00559738278389
8130,5025.02,Madison St & Forest Ave,40.728682756,-74.011853337
8131,5027.02,Bushwick Ave & McKibbin St,40.76998125,-73.9842714
8281,5033.01,Broadway & Morris St,40.705945132708806,-74.01321887969969
9240,5034.03,Menahan St & Onderdonk Ave,40.7141596,-73.99476181666667
9241,5045.05,Division Ave & Hooper St,40.7098633,-74.00689518333333
9242,5051.02,Irving Ave & Jefferson St,40.728744383333336,-74.01188838333333
9389,5065.1,Maiden Ln & Pearl St,40.70706456,-74.00731853
10262,5065.12,William St & Pine St,40.70717936,-74.00887308
11434,5065.14,Cliff St & Fulton St,40.70838,-74.00495
11842,5068.02,Montrose Ave & Bushwick Ave,40.71204256666667,-74.01465308333333
11979,5073.07,Greenwich St & Rector St,40.70806582380646,-74.0135595202446
12461,5074.08,Woodward Ave & Harman St,40.72867763,-74.011897087
12463,5076.04,Scholes St & Lorimer St,40.71891556666667,-74.00663935
12465,5082.08,Jefferson St & Cypress Ave,40.7174903,-73.9914093
12466,5093.01,Bedford Ave & S 9 St,40.7098633,-74.00689518333333
12490,5096.12,Peck Slip & South St,40.7075188830923,-74.00108054280281
13276,5099.02,Waterbury St & Stagg St,40.728682756,-74.011853337
14341,5105.01,Liberty St & Broadway,40.70905623,-74.01043382
14991,5105.09,Liberty St & Nassau St,40.70858894,-74.00935482
15060,5108.01,Scholes St & Manhattan Ave,40.728682756,-74.011853337
15446,5114.06,West Thames St,40.70834698,-74.01713445
16827,5114.08,South End Ave & Albany St,40.709957,-74.016538
16891,5115.01,Onderdonk Ave & Dekalb Ave,40.73819111666667,-74.00541471666666
16892,5123.07,Stewart Ave & Johnson Ave,40.728682756,-74.011853337
16893,5125.03,S 5 Pl & S 5 St,40.727627383333335,-73.97935998333334
16895,5125.07,Broadway & Roebling St,40.74137342,-73.984200954
17267,5128.04,Catherine St & Monroe St,40.71117444,-73.99682619
17446,5129.01,Palmetto St & Traffic Ave,40.728682756,-74.011853337
17449,5134.09,Broadway & Kent Ave,40.76594995,-73.97640918333333
18063,5137.1,Spruce St & Nassau St,40.71146364,-74.00552427
18693,5137.11,Fulton St & William St,40.70960089363537,-74.00655090808868
19628,5137.12,Gold St & Frankfort St,40.71069995,-74.00354147
19669,5138.03,60 Pl & Bleecker St,40.728682756,-74.011853337
19670,5140.06,Bushwick Ave & Stagg St,40.73906671666667,-73.99508308333333
19921,5145.02,Albany St & Greenwich St,40.709267,-74.013247
20358,5146.03,Stanhope St & Fairview Ave,40.728494883,-74.011274219
20359,5148.03,Leonard St & Maujer St,40.728744383333336,-74.01188838333333
20385,5159.04,Pike St & Monroe St,40.71173107,-73.99193043
20885,5159.07,South St & Pike St,40.70991806921533,-73.99161100387573
21374,5160.01,Metropolitan Ave & 65 Ln,40.71380066666666,-73.99846541666666
21375,5164.05,Broadway & Berry St,40.749038696,-73.992108464
21520,5167.06,St James Pl & Pearl St,40.71117416,-74.00016545
21648,5168.04,Grove St & Fresh Pond Rd,40.7141596,-73.99476181666667
21650,5170.01,Stagg St & Morgan Ave,40.72867763,-74.011897087
22083,5175.08,Fulton St & Broadway,40.711066,-74.009447
22748,5178.06,Graham Ave & Grand St,40.72439681666667,-73.98485611666666
22840,5181.04,Cherry St,40.71219906,-73.97948148
23534,5184.08,West St & Liberty St,40.711444,-74.014847
25687,5187.03,Hope St & Union Ave,40.74476325,-73.97605895
25928,5190.07,Madison St & Clinton St,40.71269042,-73.98776323
26681,5190.09,Clinton St & Cherry St,40.711471394469264,-73.98672603070736
26693,5195.06,S 4 St & Roebling St,40.74738478333333,-73.97412263333334
26879,5198.04,Market St & Cherry St,40.71076228,-73.99400398
27106,5199.01,65 Ln & Metropolitan Ave,40.7051984,-74.01321625
27108,5204.05,S 4 St & Wythe Ave,40.73934065,-73.97684668333333
27751,5207.01,Centre St & Chambers St,40.71273266,-74.0046073
28499,5210.01,Powers St & Olive St,40.728744383333336,-74.01188838333333
28719,5216.04,Barclay St & Church St,40.71291224,-74.01020234
29592,5216.06,Vesey St & Church St,40.71221958009051,-74.01047229766846
30908,5219.05,Manhattan Ave & Devoe St,40.74869525,-73.97477745
31429,5230.02,Rutgers St & Henry St,40.71332151208186,-73.99009689688683
31477,5235.05,S 3 St & Bedford Ave,40.716549516,-73.980934501
31481,5235.1,Driggs Ave & S 2 St,40.74833035,-73.9803568
31842,5238.05,St James Pl & Oliver St,40.71307916,-73.99851193
32249,5247.1,Reade St & Broadway,40.71450451,-74.00562789
32812,5250.05,Bushwick Ave & Powers St,40.755725133333335,-73.98368453333333
32813,5259.06,Devoe St & Lorimer St,40.72137343333333,-73.9981613
33024,5262.09,Madison St & Montgomery St,40.713126,-73.984844
33282,5267.08,Grand St & Havemeyer St,40.707161033333335,-74.00871323333334
33284,5267.09,Roebling St & N 4 St,40.70123146666667,-74.01266741666667
33704,5270.05,Pike St & E Broadway,40.71406667,-73.99293911
34546,5270.07,Forsyth St & Canal St,40.7158155,-73.99422366
35146,5270.09,Market St & Henry St,40.71310702305908,-73.99446353316307
35924,5276.04,S 2 St & Kent Ave,40.73934065,-73.97684668333333
36515,5279.03,Centre St & Worth St,40.71494807,-74.00234482
36815,5282.02,Devoe St & Morgan Ave,40.72439681666667,-73.98485611666666
37246,5288.08,Park Pl & Church St,40.71334184275907,-74.00935515761375
38307,5288.09,Warren St & W Broadway,40.71473993,-74.00910627
39098,5288.12,Murray St & Greenwich St,40.71485150526252,-74.01122331619263
39418,5289.05,56 St & Arnold Ave,40.71380066666666,-73.99846541666666
39419,5291.05,Graham Ave & Conselyea St,40.7174903,-73.9914093
39854,5294.04,Henry St & Grand St,40.714211,-73.981095
42081,5297.02,Vesey Pl & River Terrace,40.7153379,-74.01658354
42586,5300.05,Metropolitan Ave & Meeker Ave,40.76544331666667,-73.98403286666667
42587,5300.06,Union Ave & Jackson St,40.74748981,-73.992033958
43300,5303.06,Clinton St & Grand St,40.71559509,-73.9870295
45173,5303.08,Canal St & Rutgers St,40.71427487,-73.98990025
46642,5308.04,Metropolitan Ave & Bedford Ave,40.728471866666666,-74.01205133333333
47244,5311.08,Division St & Bowery,40.71419,-73.99673
47392,5323.06,Sharon St & Olive St,40.7336701,-73.9742571
47451,5326.06,Stanton St & Mangin St,40.71782143,-73.97628939
48203,5329.03,West St & Chambers St,40.71754834,-74.01322069
50868,5329.08,Murray St & West St,40.71503,-74.01246
51548,5335.03,Bialystoker Pl & Delancey St,40.71622644,-73.98261206
52429,5335.07,Grand St & Samuel Dickstein Plaza,40.71511871996496,-73.98417055606842
52450,5340.01,N 7 St & Driggs Ave,40.71204256666667,-74.01465308333333
53390,5343.1,Allen St & Hester St,40.71606,-73.99191
53876,5343.11,Orchard St & Grand St,40.717318403855785,-73.99067759513855
55243,5348.02,Wythe Ave & Metropolitan Ave,40.720306396,-73.987526417
55841,5351.03,Bayard St & Baxter St,40.71602118,-73.99974372
57114,5351.07,Walker St & Baxter St,40.717411,-73.999573
57670,5359.1,Hudson St & Reade St,40.71625008,-74.0091059
59099,5359.11,Leonard St & Church St,40.717571,-74.005549
59305,5359.12,Duane St & Hudson St,40.71703,-74.00925
60182,5359.13,Church St & Worth St,40.71688538495366,-74.00650128722191
60438,5360.02,60 St & 60 Rd,40.71380066666666,-73.99846541666666
60755,5365.02,Columbia St & Rivington St,40.71739973,-73.98016555
62134,5368.03,River Ter & Warren St,40.71759894980997,-74.01587963104248
62287,5371.07,Frost St & Meeker Ave,40.73934065,-73.97684668333333
64062,5374.01,Norfolk St & Broome St,40.7172274,-73.98802084
64094,5379.09,Berry St & N 8 St,40.73398028333333,-74.00294648333333
64105,5379.1,N 6 St & Bedford Ave,40.76594995,-73.97640918333333
64294,5382.06,Grand St & Elizabeth St,40.718822,-73.99596
67074,5382.07,Forsyth St & Grand St,40.71779817737835,-73.99316132068634
67241,5388.01,Kent Ave & Grand St,40.73398028333333,-74.00294648333333
67901,5391.06,Lispenard St & Broadway,40.71939226,-74.00247214
68466,5400.05,Harrison St & Hudson St,40.71870987,-74.0090009
68702,5403.04,Graham Ave & Withers St,40.728682756,-74.011853337
68706,5403.05,Graham Ave & Herbert St,40.72547948333333,-74.00059031666666
69115,5406.02,Rivington St & Ridge St,40.71850211,-73.98329859
70007,5406.04,Pitt St & Stanton St,40.71926081,-73.98178024
70326,5411.07,Union Ave & N 12 St,40.74863635,-73.97008835
70328,5411.08,Driggs Ave & N 9 St,40.71358191666667,-74.00977551666666
70985,5414.06,Allen St & Rivington St,40.72019576,-73.98997825
72210,5414.07,Delancey St & Eldridge St,40.719383,-73.991479
73317,5422.04,Howard St & Lafayette St,40.71910537,-73.99973337
74073,5422.09,Lafayette St & Grand St,40.72028,-73.99879
75368,5430.08,Franklin St & W Broadway,40.71911552,-74.00666661
76584,5430.1,6 Ave & Walker St,40.7197920901383,-74.0052238852195
76622,5433.03,Richardson St & N Henry St,40.72547948333333,-74.00059031666666
77035,5436.09,Ave D & E 3 St,40.72082834,-73.97793172
77862,5436.11,E Houston St & Columbia St,40.71978635452822,-73.97871628403664
77867,5442.05,Bayard St & Leonard St,40.728682756,-74.011853337
78751,5445.02,Suffolk St & Stanton St,40.72066442,-73.98517977
79784,5445.07,Stanton St & Norfolk St,40.720747,-73.986274
80874,5450.04,N 12 St & Bedford Ave,40.72836981666666,-73.98733925
80902,5453.01,Rivington St & Chrystie St,40.72110063,-73.9919254
82007,5453.05,Forsyth St & Broome St,40.71893904,-73.99266288
83558,5453.06,Kenmare St & Elizabeth St,40.72054,-73.9949
84412,5458.02,N 5 St & Northside Piers,40.717863666666666,-74.01453495
84810,5470.02,N Moore St & Hudson St,40.71996118117138,-74.00844320654869
85991,5470.1,Greenwich St & Hubert St,40.721319,-74.010065
86808,5470.12,North Moore St & Greenwich St,40.72019521437465,-74.0103006362915
87493,5473.03,Engert Ave & McGuinness Blvd,40.71380066666666,-73.99846541666666
87494,5473.06,Monitor St & Meeker Ave,40.75933741666667,-73.97660671666667
87969,5476.03,E 2 St & Ave C,40.7208736,-73.98085795
88719,5481.04,Driggs Ave & Lorimer St,40.754264235,-74.006879568
90444,5484.09,Allen St & Stanton St,40.722055,-73.989111
90450,5489.03,Kent Ave & N 7 St,40.73906671666667,-73.99508308333333
